Open,High,Low,Close,Adjusted Closing Amount,Volume Traded (in Millions)
47.5075,47.540001,47.064999,47.209999,45.511433,0.0002468768
46.970001,47.305,46.799999,47.185001,45.487335,7.39396e-05
46.285,46.5825,45.862499,46.422501,44.75227,0.000134314
46.587502,46.799999,46.432499,46.625,44.947487,8.251479999999999e-05
46.8125,47.087502,46.235001,46.365002,44.696838,0.0001028476
46.529999,46.537498,46.174999,46.23,44.566689,0.00010880159999999999
45.849998,46.23,45.182499,45.5425,43.903931,0.0001266524
45.747501,46.6325,45.634998,46.107498,44.448597,9.82768e-05
46.307499,46.82,46.0075,46.040001,44.383522,0.0001011412
46.025002,46.552502,45.950001,46.375,44.706482,6.94608e-05
46.572498,46.797501,45.727501,46.2775,44.612488,9.09508e-05
45.955002,46.825001,45.855,46.794998,45.11137,7.09252e-05
46.947498,46.987499,45.884998,45.98,44.325684,5.58192e-05
46.314999,46.602501,46.07,46.349998,44.682373,6.64168e-05
46.355,47.107498,46.299999,46.9925,45.301762,6.99408e-05
47.375,47.669998,47.325001,47.645,45.93079,7.90264e-05
47.677502,47.82,47.544998,47.587502,45.875351,6.37564e-05
47.125,47.445,46.9025,46.970001,45.280075,7.532599999999999e-05
47.3825,47.852501,47.327499,47.7575,46.039238,7.21644e-05
47.77,47.959999,47.724998,47.8325,46.111534,5.0055599999999996e-05
47.880001,48.162498,47.605,47.727501,46.010315,6.01724e-05
47.4375,47.967499,47.299999,47.862499,46.14045,6.2138e-05
47.945,47.950001,47.482498,47.599998,45.887398,6.55736e-05
47.422501,48.137501,47.422501,47.970001,46.244087,8.11472e-05
47.945,48.107498,47.5425,47.860001,46.138042,8.27048e-05
47.669998,47.990002,47.389999,47.9025,46.179012,6.39576e-05
48.112499,48.415001,48.012501,48.25,46.514023,7.47916e-05
48.264999,48.712502,48.107498,48.705002,46.952648,6.68396e-05
48.6525,48.990002,48.4025,48.552502,46.805637,7.6304e-05
48.747501,48.797501,47.525002,47.744999,46.027184,9.609600000000001e-05
47.974998,48.049999,47.267502,47.477501,45.769306,8.4118e-05
47.575001,48.035,47.334999,47.572498,45.860893,0.000157492
49.782501,50.439999,49.327499,50.375,48.562565,0.0002717428
50.145,52.095001,50.087502,51.8475,49.98209,0.00024961600000000003
51.7575,52.185001,51.369999,51.997501,50.12669,0.0001337896
52.0,52.3125,51.767502,52.267502,50.386971,0.0001017016
52.330002,52.375,51.689999,51.7775,49.914604,0.0001023496
51.512501,51.952499,51.130001,51.8125,49.948338,9.0102e-05
52.3825,52.445,51.799999,52.220001,50.341179,9.39704e-05
51.84,52.275002,51.6675,51.8825,50.191231,9.84448e-05
52.327499,52.737499,51.924999,52.217499,50.515308,0.0001035636
52.540001,52.639999,52.064999,52.4375,50.728134,8.299200000000001e-05
52.305,52.685001,52.0825,52.560001,50.846645,0.00011523040000000001
52.9375,53.452499,52.8675,53.330002,51.591549,0.0001140016
53.360001,54.487499,53.290001,54.395,52.621826,0.000141708
54.525002,54.794998,53.7775,53.865002,52.109112,0.0001211508
54.200001,54.297501,53.5075,53.759998,52.007534,0.0001046392
53.525002,54.09,53.459999,53.762501,52.009953,7.60724e-05
53.662498,54.262501,53.650002,53.872501,52.116367,7.55328e-05
54.150002,54.224998,53.7775,54.040001,52.278397,7.39056e-05
54.287498,54.685001,54.0825,54.485001,52.7089,8.210039999999999e-05
54.752499,55.134998,54.73,54.924999,53.134544,9.110720000000001e-05
55.037498,55.872501,54.852501,55.744999,53.927822,0.0001090192
55.8125,57.064999,55.599998,56.2575,54.423615,0.0001951752
56.627499,57.217499,56.5,56.907501,55.052429,0.0001733604
57.102501,57.294998,56.657501,57.09,55.228977,0.0001095604
57.247501,57.4175,56.275002,56.717499,54.868626,0.000133332
56.557499,56.837502,55.325001,55.775002,53.956848,0.00013716
55.462502,56.342499,55.177502,55.325001,53.521515,0.00015047919999999998
55.237499,55.462502,54.1175,54.5825,52.803223,0.000158066
54.502499,56.075001,54.139999,55.962502,54.138237,0.000142996
56.235001,56.25,54.959999,55.267502,53.465897,0.0001971148
55.880001,57.087502,55.642502,56.602501,54.75737,0.00016682560000000002
56.4375,56.709999,55.630001,55.959999,54.135818,0.00012799720000000002
55.537498,55.737499,54.317501,54.470001,52.694386,0.0001487804
54.447498,55.462502,54.279999,54.560001,52.78146,0.0001262868
54.625,54.904999,53.825001,54.592499,52.812897,0.0001084952
55.060001,55.57,54.787498,55.0075,53.214367,0.0001064352
55.195,55.34,54.322498,54.415001,52.641174,0.00038498680000000003
54.205002,55.314999,54.157501,55.197498,53.39817,0.0001107736
54.9375,55.705002,54.924999,55.547501,53.736763,9.82176e-05
55.25,55.9375,54.939999,55.105,53.308685,9.59388e-05
55.955002,56.610001,55.884998,56.237499,54.404266,0.0001207248
56.197498,56.459999,56.005001,56.435001,54.595337,9.17176e-05
56.987499,57.355,56.587502,56.814999,54.962936,9.44032e-05
56.8125,57.5,56.657501,57.32,55.451481,9.91528e-05
57.512501,58.3675,57.445,58.017502,56.126244,0.00011461920000000001
57.695,58.087502,56.682499,56.997501,55.139496,0.000128168
56.990002,57.102501,55.145,56.072498,54.244648,0.000134322
55.552502,56.200001,55.049999,55.942501,54.118881,0.00011865560000000001
55.91,56.817501,55.5625,56.717499,54.868626,0.00010756399999999999
56.365002,56.587502,54.012501,54.09,52.326775,0.0001679624
53.630001,54.875,53.080002,53.612499,51.864841,0.0002124976
55.105,55.720001,54.209999,55.5275,53.717419,0.0001613516
55.290001,55.4575,54.317501,54.34,52.568623,0.000123164
54.732498,55.747501,54.189999,55.537498,53.727085,0.000116736
55.575001,55.66,54.834999,55.297501,53.494915,9.15416e-05
54.465,54.935001,53.25,54.005001,52.244541,0.0001303252
54.514999,55.314999,54.357498,54.827499,53.040226,0.0001323148
54.947498,55.84,54.735001,55.162498,53.364307,0.00011516840000000001
53.9575,55.8125,53.674999,55.682499,53.867359,0.0001550712
55.650002,56.057499,53.634998,53.772499,52.019619,0.000163702
54.427502,55.345001,54.1875,54.950001,53.158745,0.0001194232
53.974998,55.047501,53.1675,54.075001,52.312256,0.0001890336
54.797501,54.922501,51.522499,53.060001,51.330345,0.000183742
52.787498,53.794998,52.317501,53.325001,51.586704,0.00014664
54.220001,55.112499,54.154999,54.715,52.9314,0.00015343559999999998
54.762501,55.59,54.202499,55.555,53.744026,0.0002332928
52.387501,53.412498,51.357498,51.869999,50.179138,0.0003653148
51.075001,51.0975,49.5425,50.397499,48.754642,0.0002646548
50.48,51.18,50.422501,50.942501,49.281876,0.0001275316
51.4925,52.514999,51.032501,52.487499,50.776512,0.0001336976
52.494999,52.529999,51.6875,52.122501,50.59935,0.0001014504
51.387501,51.502499,50.5625,51.1175,49.623711,0.0001374632
49.75,49.962502,48.447498,48.5425,47.123962,0.000204542
47.907501,49.294998,47.862499,48.057499,46.653133,0.0001875316
48.474998,48.619999,46.482498,46.700001,45.335308,0.000243204
47.0975,47.9925,46.724998,47.852501,46.454128,0.0001859152
47.625,48.7425,47.365002,48.3825,46.968636,0.0001477132
47.5,47.674999,46.247501,46.465,45.107174,0.0001677012
44.592499,45.3675,43.877499,44.244999,42.952045,0.0002713008
44.932499,45.067501,44.137501,44.195,42.903507,0.00012449679999999998
43.735001,44.150002,43.025002,43.072498,41.813812,9.4496e-05
43.560001,43.737499,42.564999,43.654999,42.379284,0.000179994
42.877499,43.692501,42.720001,43.560001,42.287064,0.0001655496
44.182499,45.322498,43.732498,45.235001,43.91312,0.00018425
45.665001,45.700001,44.424999,44.887501,43.575775,0.00016708
45.072498,45.0825,44.2575,44.645,43.340355,0.000158126
46.115002,46.235001,45.302502,46.205002,44.854778,0.00016321
45.237499,45.5975,44.067501,44.172501,42.88166,0.00016537719999999999
42.939999,43.695,42.605,43.68,42.403553,0.0001723936
43.372501,43.622501,42.075001,42.122501,40.891579,0.0001691264
41.25,42.522499,40.8325,42.400002,41.160965,0.000248104
42.915001,42.947498,41.75,42.157501,40.925545,0.0001891268
42.599998,42.98,42.255001,42.275002,41.039616,0.0001425108
42.622501,43.142502,42.387501,42.737499,41.488598,0.0001275944
42.25,42.27,41.32,41.369999,40.161068,0.00016281479999999998
41.362499,42.087502,40.682499,40.985001,39.787319,0.0001771516
41.345001,41.8825,41.0975,41.517502,40.304253,0.00013536600000000002
41.5,41.862499,39.772499,40.2225,39.047092,0.0001961892
40.099998,40.5275,38.825001,39.2075,38.061752,0.000259092
39.215,39.540001,37.407501,37.682499,36.581322,0.00038297840000000005
37.037498,37.887501,36.647499,36.7075,35.634819,0.00014867679999999999
37.075001,39.307499,36.68,39.2925,38.144276,0.00023433000000000001
38.959999,39.192501,37.517502,39.037498,37.896721,0.0002124684
39.375,39.630001,38.637501,39.057499,37.916138,0.0001691656
39.6325,39.84,39.119999,39.435001,38.282608,0.00014001400000000002
38.7225,39.712502,38.557499,39.48,38.326294,0.00014815880000000002
35.994999,36.43,35.5,35.547501,34.508709,0.00036524880000000004
36.1325,37.137501,35.950001,37.064999,35.981857,0.0002344284
37.174999,37.2075,36.474998,36.982498,35.901772,0.00021911119999999998
37.389999,37.955002,37.130001,37.6875,36.586174,0.0001641012
37.822498,38.6325,37.407501,38.327499,37.207478,0.0001803964
38.125,38.4925,37.715,38.450001,37.326389,0.0001431228
38.220001,38.424999,37.877499,38.072498,36.959919,0.0001080928
37.712502,37.817501,37.305,37.5,36.404152,0.0001297568
37.567501,38.3475,37.512501,38.267502,37.149227,0.0001148436
38.27,38.970001,38.25,38.735001,37.603065,0.0001222788
38.549999,39.415001,38.314999,38.965,37.826347,0.00011928480000000001
39.375,39.470001,38.994999,39.205002,38.059334,0.00013500399999999998
39.102501,39.182499,38.154999,38.325001,37.205048,0.00012157599999999999
38.537498,38.785,37.924999,38.48,37.355511,9.252240000000001e-05
38.5275,38.619999,37.935001,38.174999,37.059429,0.000101766
38.869999,39.532501,38.580002,39.439999,38.287464,0.000134142
38.947498,39.0825,38.415001,39.075001,37.933125,0.0001047684
39.0625,39.532501,38.5275,38.669998,37.539959,0.0001663488
40.8125,41.537498,40.057499,41.3125,40.105244,0.0002444392
41.5275,42.25,41.139999,41.610001,40.394051,0.00016295840000000002
41.740002,42.244999,41.482498,41.630001,40.413456,0.0001306724
41.852501,42.915001,41.82,42.8125,41.561413,0.000125982
43.215,43.77,43.087502,43.544998,42.272503,0.0001444064
43.662498,43.892502,43.212502,43.560001,42.287064,0.0001129584
43.099998,43.485001,42.584999,42.735001,41.486172,0.0001269668
42.247501,42.665001,42.105,42.602501,41.534924,9.528e-05
42.762501,42.802502,42.3125,42.357498,41.296059,8.39736e-05
42.525002,42.75,42.424999,42.7225,41.651913,8.9134e-05
42.8475,43.119999,42.48,42.544998,41.478867,8.99608e-05
42.427502,42.814999,42.345001,42.700001,41.629974,8.73428e-05
42.8125,42.924999,42.4375,42.605,41.53735,9.85072e-05
42.427502,42.860001,42.372501,42.732498,41.661663,7.58912e-05
42.797501,43.330002,42.747501,43.0075,41.929775,0.0001044576
42.950001,43.092499,42.575001,42.764999,41.693344,6.899880000000001e-05
42.895,43.25,42.845001,43.2425,42.158886,7.56528e-05
43.540001,43.967499,43.487499,43.557499,42.465977,8.74936e-05
43.427502,43.825001,43.2925,43.5825,42.490364,6.82808e-05
43.302502,43.75,43.182499,43.717499,42.621971,0.0001113416
43.580002,43.727501,43.23,43.287498,42.202747,0.00011286159999999999
43.57,43.787498,43.2225,43.7425,42.646358,0.0001035448
43.922501,44.4375,43.4925,43.962502,42.86084,0.0001097448
43.985001,44.0,43.634998,43.8825,42.782848,7.894960000000001e-05
43.6675,43.872501,43.485001,43.630001,42.536671,8.32416e-05
43.467499,43.610001,43.005001,43.125,42.044323,9.91856e-05
42.580002,43.267502,42.375,43.227501,42.14426,9.599760000000001e-05
43.872501,44.779999,43.837502,44.724998,43.604225,0.000128044
45.0,45.6675,44.842499,45.227501,44.094143,0.0001298704
45.5625,45.825001,45.23,45.427502,44.289127,0.00012413
45.974998,46.025002,45.639999,45.932499,44.781471,9.4318e-05
46.212502,46.8325,45.935001,46.529999,45.363998,0.00015617160000000002
46.450001,47.0975,46.447498,47.005001,45.827095,0.0001048792
47.087502,47.247501,46.48,46.6325,45.463928,0.0001265856
46.557499,47.372501,46.182499,47.040001,45.861225,0.0001241408
47.505001,49.0825,47.452499,48.772499,47.550301,0.0002041368
48.834999,49.422501,47.695,47.762501,46.565617,0.0001696308
47.877499,47.994999,46.650002,47.185001,46.002583,0.0001753812
47.915001,48.220001,46.145,46.697498,45.527306,0.000199202
47.1875,47.439999,46.637501,47.1175,45.936779,0.0001193936
47.237499,47.389999,46.8825,47.18,45.997704,8.312160000000001e-05
47.4575,47.52,47.134998,47.487499,46.297508,9.4256e-05
47.91,47.919998,47.095001,47.810001,46.611931,0.000111448
47.772499,48.615002,47.762501,48.505001,47.289509,9.106279999999999e-05
48.3125,49.125,48.287498,48.837502,47.613678,9.30872e-05
48.697498,49.092499,48.285,48.922501,47.696545,7.64572e-05
49.112499,49.275002,48.982498,49.25,48.015839,7.41064e-05
49.105,50.057499,49.084999,50.025002,48.771423,0.0001035268
50.080002,50.712502,49.807499,49.875,48.625175,0.0001430728
49.669998,50.185001,49.544998,50.154999,48.898163,8.67812e-05
50.212502,50.25,49.610001,49.737499,48.491116,8.36032e-05
49.799999,50.035,49.052502,49.717499,48.471622,0.0001110428
49.645,49.962502,49.502499,49.807499,48.559368,7.01464e-05
49.865002,50.342499,49.639999,49.8125,48.564247,0.0001027856
49.884998,50.845001,49.6525,50.782501,49.509941,0.0001156272
50.779999,51.037498,50.630001,50.965,49.68787,9.67832e-05
50.7075,51.235001,50.584999,51.1325,49.851162,7.7758e-05
51.107498,51.9375,50.974998,51.869999,50.570187,9.3292e-05
51.84,52.119999,51.762501,51.790001,50.492184,7.016240000000001e-05
51.7075,51.939999,51.279999,51.32,50.033966,7.41728e-05
51.224998,51.25,50.529999,51.075001,49.795109,7.45964e-05
51.099998,51.4925,50.965,51.1525,49.870663,8.881879999999999e-05
50.764999,50.849998,49.7775,50.1675,48.910347,0.0001861396
52.470001,53.827499,52.307499,52.630001,51.311142,0.00025930919999999995
52.459999,53.162498,52.032501,52.287498,50.977219,0.00012798520000000002
52.7225,52.959999,52.557499,52.9375,51.610935,8.35696e-05
51.072498,52.209999,50.875,52.119999,50.813923,0.0001297724
51.470001,51.855,50.2075,50.715,49.444122,0.0001550548
50.474998,51.334999,50.4375,50.724998,49.453873,0.000105358
50.099998,50.419998,49.165001,50.18,48.922539,0.0001396344
49.355,49.712502,48.192501,49.294998,48.244789,0.0001648348
46.927502,47.369999,45.712502,46.43,45.440823,0.0002297224
46.602501,47.424999,46.352501,47.165001,46.160172,0.0001461188
46.567501,47.9375,46.505001,47.73,46.713131,0.0001061788
47.477501,48.1175,47.209999,47.52,46.507607,0.0001321256
46.732498,47.724998,46.689999,47.25,46.243359,0.0001315164
45.880001,46.087502,45.07,45.772499,44.79734,0.00015444919999999998
46.305,47.0,46.174999,46.650002,45.656136,0.0001134592
46.165001,46.427502,45.637501,45.695,44.721489,0.0001189944
44.950001,45.134998,44.452499,44.915001,43.958103,0.0001461188
45.049999,45.535,44.654999,44.7425,43.78928,9.485880000000001e-05
44.73,45.147499,44.477501,44.557499,43.608223,0.0001117928
44.105,44.837502,44.0,44.345001,43.400253,0.0001139248
44.487499,44.807499,44.1675,44.575001,43.625347,8.48736e-05
44.057499,44.497501,43.747501,43.767502,42.835045,0.0001081744
43.900002,44.48,42.567501,43.325001,42.401981,0.0001615844
43.860001,44.9575,43.630001,44.91,43.953209,0.000123872
46.07,46.247501,45.285,45.634998,44.662758,0.0001190936
45.77,46.3675,45.537498,46.305,45.318489,9.010519999999999e-05
46.627499,47.98,46.442501,47.537498,46.524731,0.0001227376
47.952499,48.842499,47.904999,48.145,47.119289,0.0001048836
48.715,49.0,48.400002,48.702499,47.664913,0.0001077316
48.487499,48.9925,48.3475,48.547501,47.513218,7.30128e-05
48.674999,49.197498,48.400002,48.537498,47.503426,8.66984e-05
47.887501,48.397499,47.575001,48.185001,47.15844,7.504600000000001e-05
48.224998,48.740002,48.0425,48.4725,47.439819,5.86764e-05
49.012501,50.072498,48.802502,49.612499,48.555523,0.00010620399999999999
49.919998,49.970001,49.327499,49.467499,48.413612,8.449679999999999e-05
50.092499,50.1525,49.5075,49.865002,48.802647,8.6056e-05
49.700001,50.212502,49.537498,49.695,48.636265,0.00019120240000000002
49.634998,50.040001,49.5425,49.645,48.58733,7.288160000000001e-05
49.607498,49.814999,48.822498,48.892502,47.850864,8.42812e-05
49.442501,50.247501,49.337502,49.950001,48.88583,0.00010426999999999999
50.072498,50.392502,49.892502,49.935001,48.871155,8.35988e-05
49.669998,49.875,49.262501,49.48,48.425846,0.0001244424
50.7925,51.122501,50.162498,50.387501,49.314014,0.000109012
50.352501,50.782501,50.34,50.682499,49.602726,6.774079999999999e-05
50.82,51.110001,50.672501,51.102501,50.013783,4.5448e-05
50.837502,51.27,50.724998,51.057499,49.969738,6.9062e-05
50.202499,50.349998,49.602501,50.005001,48.939663,0.00010135439999999999
49.799999,50.377499,49.702499,50.310001,49.238163,8.2312e-05
50.462502,50.932499,50.389999,50.807499,49.72506,7.15884e-05
50.827499,51.0975,50.427502,50.4375,49.362946,8.076720000000001e-05
50.612499,51.0,50.549999,50.825001,49.742191,7.038079999999999e-05
51.022499,51.467499,51.0,51.302502,50.209522,6.77896e-05
51.147499,51.5275,50.875,51.125,50.035809,6.746720000000001e-05
51.012501,51.272499,50.817501,50.837502,49.754425,5.643e-05
51.0,51.470001,50.924999,51.415001,50.319626,7.41624e-05
51.447498,51.625,50.59,50.647499,49.56847,8.37172e-05
50.912498,51.807499,50.9025,51.805,50.701321,8.91116e-05
52.115002,52.227501,51.822498,52.209999,51.097687,7.34208e-05
51.9175,52.287498,51.7925,52.1675,51.056087,5.99664e-05
52.2225,52.310001,51.682499,51.755001,50.652386,5.56384e-05
51.869999,52.432499,51.785,51.935001,50.828541,7.04756e-05
52.115002,52.66,52.110001,52.419998,51.303207,8.66936e-05
52.189999,52.540001,51.827499,52.195,51.083004,0.00013574279999999998
54.105,55.342499,52.825001,53.259998,52.125317,0.0002771256
53.474998,54.5075,51.685001,52.107498,50.997372,0.00021607159999999999
51.3825,51.607498,50.407501,51.005001,49.918358,0.00016344839999999999
49.497501,49.662498,48.145,48.334999,47.305241,0.000209572
49.077499,49.517502,48.509998,49.25,48.200748,0.0001432992
48.852501,49.889999,48.455002,49.759998,48.699883,0.0001334576
50.049999,50.8825,49.8475,50.857498,49.774002,0.000108038
50.325001,50.689999,49.822498,50.247501,49.363846,9.84788e-05
49.904999,50.512501,49.787498,50.119999,49.238586,8.99276e-05
50.255001,53.035,50.119999,52.2425,51.323753,0.000188874
50.790001,51.610001,50.647499,50.6875,49.796101,0.0001461896
50.865002,51.285,49.9175,50.435001,49.548046,0.0001089096
51.07,51.790001,50.959999,51.625,50.71711,0.0001104816
52.654999,53.182499,52.5075,52.587502,51.662697,9.76544e-05
52.720001,53.337502,52.580002,52.59,51.665146,0.0001075372
53.247501,53.412498,52.900002,53.16,52.225121,8.61416e-05
53.297501,53.610001,52.6875,53.115002,52.180912,8.90148e-05
52.357498,53.012501,50.25,50.66,49.769085,0.000187272
51.465,51.797501,51.264999,51.622501,50.714664,0.00010417440000000001
51.965,52.137501,50.8825,51.040001,50.142403,0.00010349320000000001
51.025002,51.43,50.830002,51.3825,50.478878,6.37552e-05
52.125,52.330002,51.665001,52.252499,51.333584,8.396200000000001e-05
52.540001,52.612499,51.799999,52.185001,51.267269,8.457359999999999e-05
51.607498,51.744999,51.055,51.424999,50.520638,8.0092e-05
52.0975,52.369999,51.830002,52.297501,51.377789,7.67524e-05
53.0,53.4925,52.877499,53.32,52.382301,9.565479999999999e-05
53.512501,53.605,53.127499,53.314999,52.377392,7.744920000000001e-05
53.709999,54.110001,52.767502,53.5425,52.600895,0.0001092376
53.465,54.195,52.927502,54.174999,53.222271,0.0001271116
54.517502,55.927502,54.432499,55.897499,54.914474,0.0001771584
56.200001,56.605,55.715,55.772499,54.791679,0.0001289068
55.0,55.197498,54.255001,54.6875,53.725754,0.0001590532
54.432499,55.032501,54.389999,54.974998,54.008202,8.46324e-05
54.990002,55.205002,54.779999,55.174999,54.204689,7.32748e-05
55.264999,55.712502,54.860001,55.692501,54.713085,0.00010136
55.502499,55.939999,55.092499,55.240002,54.268547,8.82424e-05
55.345001,55.639999,54.3675,54.432499,53.475235,0.0002216524
54.737499,54.959999,54.412498,54.68,53.718391,7.6662e-05
55.2575,55.622501,54.297501,54.419998,53.462959,0.0001247632
54.637501,55.375,54.285,55.2575,54.285736,8.76136e-05
55.0,55.235001,54.7075,54.9725,54.005753,7.533400000000001e-05
55.134998,55.240002,54.32,54.705002,53.74295,0.000101408
55.224998,56.145,55.197498,55.9925,55.007809,0.0001039096
56.267502,57.055,56.049999,56.147499,55.160084,0.0001392232
55.764999,55.895,54.482498,54.740002,53.777336,0.0001384492
54.607498,55.240002,53.782501,55.205002,54.234158,0.000114426
56.41,56.872501,55.9725,56.752499,55.754444,0.0001384788
56.567501,57.482498,56.459999,56.764999,55.766727,0.000122306
56.455002,57.014999,56.0825,56.099998,55.113415,0.00011182
56.7575,56.947498,56.41,56.7575,55.759354,7.477039999999999e-05
56.982498,57.610001,56.825001,57.522499,56.510906,0.0001130136
58.237499,59.41,58.077499,59.052502,58.013996,0.0001667956
58.724998,59.532501,58.6675,58.967499,57.930492,9.64276e-05
59.0975,59.412498,58.720001,58.830002,57.79541,8.736e-05
58.342499,58.810001,58.299999,58.592499,57.562084,7.39032e-05
58.772499,59.037498,58.380001,58.82,57.785587,6.75852e-05
58.647499,59.395,58.572498,59.102501,58.063118,9.74336e-05
59.380001,60.247501,59.330002,60.127499,59.070091,8.72472e-05
60.290001,60.549999,59.904999,59.990002,58.935009,8.22936e-05
60.525002,60.810001,60.305,60.794998,59.725849,7.58288e-05
61.127499,61.200001,60.452499,60.895,59.824093,6.92752e-05
60.790001,61.682499,60.720001,61.645,60.560905,7.34772e-05
61.855,62.3125,61.68,62.262501,61.167545,9.65728e-05
62.2425,62.4375,60.642502,60.822498,59.752869,0.00014283959999999998
61.189999,61.325001,60.302502,60.814999,59.745502,0.000124522
61.810001,62.2925,59.314999,62.189999,61.096321,0.000139162
62.384998,63.982498,62.290001,63.955002,62.830284,0.00015112520000000001
64.332497,64.462502,63.845001,64.375,63.242897,0.00010327200000000001
64.262497,64.547501,64.080002,64.282501,63.15202,7.98976e-05
64.192497,64.372498,63.842499,64.309998,63.179035,7.58644e-05
64.684998,65.087502,64.527496,64.857498,63.908207,9.49404e-05
64.672501,65.110001,64.212502,65.035004,64.083107,6.99864e-05
64.574997,65.6175,64.57,65.550003,64.590569,8.18212e-05
65.387497,65.697502,65.230003,65.489998,64.531441,8.73888e-05
65.282501,66.195,65.267502,66.1175,65.149757,0.0001027344
65.9375,66.220001,65.525002,65.660004,64.698967,8.91828e-05
65.919998,66.445,65.752502,66.440002,65.467545,0.0001002064
66.449997,66.857498,66.057503,66.775002,65.797646,8.67032e-05
66.974998,67.0,66.347504,66.572502,65.598099,7.616719999999999e-05
66.385002,66.519997,65.099998,65.797501,64.834442,0.00010623439999999999
65.922501,66.002502,65.294998,65.502502,64.543762,0.0001213952
65.647499,65.794998,65.209999,65.445,64.487106,6.532519999999999e-05
65.677498,66.610001,65.629997,66.592499,65.617805,8.40204e-05
66.735001,66.790001,65.625,66.072502,65.105431,0.0001052076
66.394997,66.995003,66.327499,66.959999,65.979927,6.523560000000001e-05
66.650002,67.0,66.474998,66.8125,65.834587,4.6617600000000006e-05
66.817497,67.0625,65.862503,66.040001,65.073418,9.44872e-05
64.577499,64.8825,64.072502,64.862503,63.913139,0.0001144304
65.267502,65.827499,65.169998,65.434998,64.477242,6.718160000000001e-05
65.947502,66.472504,65.682503,66.394997,65.423203,7.44244e-05
66.870003,67.75,66.824997,67.677498,66.686928,0.00010607559999999999
67.5,67.699997,66.227501,66.730003,65.753304,0.00012804239999999998
67.150002,67.517502,66.464996,67.120003,66.137589,9.04204e-05
67.202499,67.775002,67.125,67.692497,66.701706,7.87568e-05
66.945,68.139999,66.830002,67.864998,66.871689,0.0001373104
67.864998,68.824997,67.732498,68.787498,67.780685,0.00013358760000000002
69.25,70.197502,69.245003,69.964996,68.940948,0.000128186
69.892502,70.442497,69.699997,70.102501,69.076431,0.0001141584
69.949997,70.474998,69.779999,69.934998,68.911385,0.00011602840000000001
69.875,70.294998,69.737503,70.004997,68.980354,9.836920000000001e-05
70.557503,70.662498,69.639999,69.860001,68.837494,0.000275978
70.1325,71.0625,70.092499,71.0,69.960808,9.8572e-05
71.172501,71.222504,70.730003,71.067497,70.027306,4.84788e-05
71.205002,72.495003,71.175003,72.477501,71.416672,9.31212e-05
72.779999,73.4925,72.029999,72.449997,71.38958,0.00014626599999999999
72.364998,73.172501,71.305,72.879997,71.813278,0.00014411439999999998
72.482498,73.419998,72.379997,73.412498,72.337997,0.0001008056
74.059998,75.150002,73.797501,75.087502,73.988472,0.0001354804
74.287498,75.144997,74.125,74.357498,73.269165,0.0001463228
73.447502,74.989998,73.1875,74.949997,73.852974,0.0001183872
74.959999,75.224998,74.370003,74.597504,73.505646,0.000108872
74.290001,76.110001,74.290001,75.797501,74.68808,0.0001320792
76.809998,77.607498,76.550003,77.407501,76.274513,0.00017010839999999998
77.650002,78.167503,77.0625,77.582497,76.446953,0.0001406448
77.910004,79.267502,77.787498,79.239998,78.080193,0.000121532
79.175003,79.392502,78.042503,78.169998,77.025848,0.0001619544
77.962502,78.875,77.387497,77.834999,76.69577,0.00012192359999999999
78.397499,78.925003,78.022499,78.809998,77.656494,0.0001088292
79.067497,79.684998,78.75,79.682503,78.516212,0.0001378164
79.297501,79.754997,79.0,79.142502,77.984116,0.0001108432
79.644997,79.997498,79.327499,79.425003,78.262489,0.00010183240000000001
79.480003,79.889999,78.912498,79.807503,78.639381,0.000104472
80.0625,80.832497,79.379997,79.577499,78.412743,0.00014653759999999998
77.514999,77.942497,76.220001,77.237503,76.107002,0.00016193999999999998
78.150002,79.599998,78.047501,79.422501,78.260017,0.000162234
81.112503,81.962502,80.345001,81.084999,79.898186,0.00021622919999999998
80.135002,81.022499,79.6875,80.967499,79.78241,0.0001267432
80.232498,80.669998,77.072502,77.377502,76.244965,0.0001995884
76.074997,78.372498,75.555,77.165001,76.035568,0.0001737884
78.827499,79.910004,78.407501,79.712502,78.545784,0.0001366164
80.879997,81.190002,79.737503,80.362503,79.186264,0.0001188268
80.642502,81.305,80.065002,81.302498,80.112511,0.0001054256
80.592499,80.849998,79.5,80.0075,79.023552,0.000117684
78.544998,80.387497,78.462502,80.387497,79.398888,0.0001093488
80.900002,80.974998,79.677498,79.902496,78.919853,9.43232e-05
80.3675,81.805,80.3675,81.800003,80.794022,0.0001137304
81.047501,81.555,80.837502,81.217499,80.218674,9.474760000000001e-05
81.184998,81.495003,80.712502,81.237503,80.238434,8.011360000000001e-05
78.839996,79.9375,78.652496,79.75,78.769218,0.0001525312
80.0,81.142502,80.0,80.904999,79.910019,9.3984e-05
80.657501,81.162498,79.552498,80.074997,79.090233,0.000100566
79.654999,80.112503,77.625,78.262497,77.300018,0.000129554
74.315002,76.044998,72.307503,74.544998,73.628227,0.0002221952
75.237503,75.6325,71.532501,72.019997,71.134293,0.0002306736
71.6325,74.470001,71.625,73.162498,72.262741,0.0001980548
70.275002,71.5,68.239998,68.379997,67.539047,0.0003206056
64.315002,69.602501,64.092499,68.339996,67.49955,0.00042651
70.57,75.360001,69.43,74.702499,73.783791,0.00034139719999999997
75.917503,76.0,71.449997,72.330002,71.440483,0.0003194756
